,Region,Disease,Age_group,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0
4887,Республика Саха (Якутия),Болезни органов пищеварения,0-14 лет,13091.1,14270.4,15669.8,15797.7,16999.7,17108.6,17129.1,18225.7,20088.1,19432.1,16010.2,14969.6
4888,Республика Саха (Якутия),Болезни органов пищеварения,15-17 лет,10584.8,12362.8,11155.8,11963.4,12708.2,13015.6,13049.2,15201.7,16376.2,19507.9,13898.3,13311.0
4889,Республика Саха (Якутия),Болезни органов пищеварения,18 лет и старше,4934.6,5040.6,4497.0,4632.1,4675.4,4781.2,5392.9,5448.3,5986.9,5730.9,4942.6,4268.0
4890,Республика Саха (Якутия),Болезни органов пищеварения,Всего,7123.0,7505.4,7293.8,7426.8,7735.0,7844.6,8302.3,8698.7,9583.9,9431.1,7859.0,7114.0
4891,Республика Саха (Якутия),Болезни системы кровообращения,0-14 лет,573.5,573.4,569.1,691.2,612.7,562.6,583.6,571.2,689.9,587.0,482.2,618.9
4892,Республика Саха (Якутия),Болезни системы кровообращения,15-17 лет,1692.9,1291.0,1452.4,1407.2,1568.3,1411.0,2050.0,1695.4,2124.7,2083.4,1619.2,1651.0
4893,Республика Саха (Якутия),Болезни системы кровообращения,18 лет и старше,3449.0,4235.6,3625.4,3928.9,3769.8,3831.4,3789.7,4048.0,4789.2,4248.6,3314.3,2742.4
4894,Республика Саха (Якутия),Болезни системы кровообращения,Всего,2692.1,3255.3,2841.1,3098.3,2979.1,3008.0,3011.0,3176.8,3758.5,3318.5,2591.1,2204.8
4895,Республика Саха (Якутия),Болезни уха и сосцевидного отростка,0-14 лет,4351.6,4213.1,4238.7,4680.7,5068.9,4897.6,4583.7,4612.1,4585.4,4856.7,4993.9,4012.6
4896,Республика Саха (Якутия),Болезни уха и сосцевидного отростка,15-17 лет,2391.2,2106.8,1896.3,2160.2,2323.9,2338.9,2379.9,2499.2,2521.7,2776.1,2787.7,2402.2
4897,Республика Саха (Якутия),Болезни уха и сосцевидного отростка,18 лет и старше,1589.6,1698.6,1606.1,1698.8,1681.7,1895.9,1723.5,1732.6,1845.0,1974.7,1777.4,1545.2
4898,Республика Саха (Якутия),Болезни уха и сосцевидного отростка,Всего,2261.9,2277.0,2194.8,2368.6,2447.4,2568.6,2377.4,2401.9,2487.8,2671.8,2563.4,2154.0
4899,Республика Саха (Якутия),"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",0-14 лет,1964.2,1966.7,2101.2,1141.2,1929.3,1306.6,1534.0,1187.9,1993.5,1532.7,1143.7,682.8
4900,Республика Саха (Якутия),"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",15-17 лет,3062.2,2789.9,2623.4,2347.4,2299.8,2242.3,3076.2,3286.5,3840.0,2768.0,2474.7,1213.3
4901,Республика Саха (Якутия),"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",18 лет и старше,1325.4,1951.4,1512.0,1609.0,1400.9,1757.1,1507.1,1447.7,1937.0,1514.2,1226.8,983.2
4902,Республика Саха (Якутия),"Болезни эндокринной системы, расстройства питания и нарушения обмена веществ",Всего,1576.8,2004.0,1701.3,1545.3,1558.7,1682.0,1584.4,1471.5,2029.4,1567.0,1255.8,922.0
4903,Республика Саха (Якутия),"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",0-14 лет,713.5,879.5,832.1,705.3,695.2,754.7,748.6,976.5,1188.4,1128.4,1047.0,935.9
4904,Республика Саха (Якутия),"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",15-17 лет,289.5,285.1,390.4,341.5,418.4,339.3,410.0,343.8,377.0,248.0,151.1,156.7
4905,Республика Саха (Якутия),"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",18 лет и старше,50.8,68.9,56.0,34.3,18.1,61.8,41.5,50.5,35.6,36.8,27.6,17.6
4906,Республика Саха (Якутия),"Врожденные аномалии (пороки развития), деформации и хромосомные нарушения",Всего,215.0,260.3,243.2,195.5,184.2,225.3,212.6,267.8,308.4,297.2,269.1,237.3
4907,Республика Саха (Якутия),Все заболевания,0-14 лет,165334.8,183853.6,192842.0,205970.9,219324.2,225278.5,230664.6,236318.2,239158.3,235316.7,221864.6,232372.4
4908,Республика Саха (Якутия),Все заболевания,15-17 лет,104689.5,111114.9,109600.1,119449.0,132490.1,137440.5,144702.0,148329.5,151575.5,161175.6,155390.6,152425.2
4909,Республика Саха (Якутия),Все заболевания,18 лет и старше,62773.1,67496.6,63232.4,65508.0,64819.2,65134.8,64773.7,65194.7,69061.2,67202.6,61903.4,61053.9
4910,Республика Саха (Якутия),Все заболевания,Всего,88490.3,95711.1,93978.5,98707.9,101588.8,103305.3,104607.9,106631.0,110656.4,106660.35,102664.3,104555.1
4911,Республика Саха (Якутия),Некоторые инфекционные и паразитарные болезни,0-14 лет,6514.1,7234.1,6641.7,7369.8,7591.0,7594.7,6333.9,6647.5,8425.4,7865.9,5738.9,6663.6
4912,Республика Саха (Якутия),Некоторые инфекционные и паразитарные болезни,15-17 лет,3045.1,3148.5,2357.4,2771.2,2543.0,2646.7,2540.2,2717.4,3193.3,3536.1,2374.8,2926.5
4913,Республика Саха (Якутия),Некоторые инфекционные и паразитарные болезни,18 лет и старше,2263.6,1972.4,1704.9,1705.2,1799.2,1768.8,1621.9,1629.7,1963.5,1781.7,1705.3,1593.3
4914,Республика Саха (Якутия),Некоторые инфекционные и паразитарные болезни,Всего,3270.3,3201.5,2814.8,2987.4,3091.4,3075.3,2691.8,2785.1,3463.9,3469.0,2667.9,2827.9
4915,Республика Саха (Якутия),Новообразования,0-14 лет,727.5,869.0,967.0,976.6,847.2,805.1,719.4,846.1,884.5,867.4,780.1,689.4
4916,Республика Саха (Якутия),Новообразования,15-17 лет,488.8,550.5,614.2,495.8,394.3,366.2,444.4,578.6,701.6,698.1,561.3,335.1
4917,Республика Саха (Якутия),Новообразования,18 лет и старше,1014.0,1425.8,1232.5,1150.3,1270.6,1204.9,1288.7,1329.7,1332.7,1201.1,1394.9,1188.1
4918,Республика Саха (Якутия),Новообразования,Всего,917.0,1251.6,1140.7,1079.2,1136.6,1078.7,1126.0,1189.8,1205.8,1005.0,1219.9,1038.9
4919,Республика Саха (Якутия),"Отдельные состояния, возникающие в перинатальном периоде",0-14 лет,2734.1,2583.1,2599.2,2392.0,2498.8,2255.3,1602.4,1929.7,1848.8,1884.1,1892.3,1742.4
4920,Республика Саха (Якутия),Психические расстройства и расстройства поведения,0-14 лет,349.1,308.4,623.2,353.9,357.3,258.5,287.5,260.2,288.9,370.4,750.2,610.7
4921,Республика Саха (Якутия),Психические расстройства и расстройства поведения,15-17 лет,962.3,1185.2,1161.5,1080.1,1136.8,1078.5,737.6,564.3,709.1,625.3,750.2,610.7
4922,Республика Саха (Якутия),Психические расстройства и расстройства поведения,18 лет и старше,908.8,962.0,901.9,886.5,986.5,804.8,709.1,672.5,560.8,553.5,533.1,563.4
4923,Республика Саха (Якутия),Психические расстройства и расстройства поведения,Всего,785.9,831.0,855.6,781.0,857.2,699.0,618.4,576.8,506.1,514.0,468.8,484.6
4924,Республика Саха (Якутия),"Травмы, отравления и другие последствия воздействия внешних причин",0-14 лет,7589.7,7221.6,8813.0,8823.5,8724.6,9340.2,9432.5,10113.5,9637.5,9546.0,9306.5,10554.7
4925,Республика Саха (Якутия),"Травмы, отравления и другие последствия воздействия внешних причин",15-17 лет,11482.3,11993.5,12876.0,14347.9,13904.1,15646.6,14341.0,12927.7,11902.0,14263.0,19762.5,19042.3
4926,Республика Саха (Якутия),"Травмы, отравления и другие последствия воздействия внешних причин",18 лет и старше,9797.8,10046.4,10344.9,11894.3,10643.1,10517.3,10126.9,10670.1,10416.6,10582.6,10428.0,11093.8
4927,Республика Саха (Якутия),"Травмы, отравления и другие последствия воздействия внешних причин",Всего,9404.0,9537.9,10150.8,11354.3,10383.8,10502.2,10167.4,10646.9,10304.2,10485.8,10428.0,11093.8
4928,Забайкальский край,"Беременность, роды и послеродовой период",15-17 лет,2278.3,2040.4,2284.0,3244.2,3877.8,3186.6,3041.9,2642.1,2198.4,1429.3,1951.6,1542.1
4929,Забайкальский край,"Беременность, роды и послеродовой период",18 лет и старше,6903.2,7166.0,7363.2,7890.0,9018.8,8562.6,8528.7,8379.5,8379.1,8208.4,9645.9,5497.7
4930,Забайкальский край,"Беременность, роды и послеродовой период",Всего,5713.2,5972.4,6222.1,6784.3,7803.0,7392.7,7351.7,7196.2,7157.1,6924.2,8135.6,4654.0
4931,Забайкальский край,Болезни глаза и его придаточного аппарата,0-14 лет,5439.7,5343.6,5063.0,5371.7,5060.0,6040.7,6520.2,6432.7,5903.7,5228.6,5254.7,5922.7
4932,Забайкальский край,Болезни глаза и его придаточного аппарата,15-17 лет,4431.2,4600.5,4385.5,6322.2,5795.0,6725.6,6344.2,6649.6,6115.8,6857.8,7348.2,6476.5
4933,Забайкальский край,Болезни глаза и его придаточного аппарата,18 лет и старше,2363.4,2709.7,2212.7,2293.9,2139.9,2592.4,2171.1,2475.1,2475.7,2798.2,2481.2,2127.9
4934,Забайкальский край,Болезни глаза и его придаточного аппарата,Всего,3078.1,3314.1,2861.4,3064.2,2855.1,3427.0,3174.8,3413.0,3297.5,3445.4,3233.2,3085.4
4935,Забайкальский край,Болезни костно-мышечной системы и соединительной ткани,0-14 лет,3120.8,3062.3,2981.3,3112.2,2948.4,3275.8,3300.1,3139.0,2679.6,2789.4,3017.8,2766.2
4936,Забайкальский край,Болезни костно-мышечной системы и соединительной ткани,15-17 лет,3562.8,4699.1,4916.1,5348.9,5131.1,6216.5,6175.4,4696.3,5295.5,5968.3,6621.8,6665.6
4937,Забайкальский край,Болезни костно-мышечной системы и соединительной ткани,18 лет и старше,2493.6,2780.0,2658.9,2661.3,2578.7,2524.3,2348.0,2373.7,2360.7,2592.0,2010.7,1924.7
4938,Забайкальский край,Болезни костно-мышечной системы и соединительной ткани,Всего,2677.2,2939.2,2834.1,2869.7,2755.1,2816.2,2678.6,2611.1,2527.9,2747.5,2010.7,1924.7
4939,Забайкальский край,Болезни мочеполовой системы,0-14 лет,3270.0,3283.1,3038.4,2801.5,2916.4,3491.8,3919.5,3361.8,3268.2,3169.3,2776.8,3099.3
4940,Забайкальский край,Болезни мочеполовой системы,15-17 лет,5076.1,4754.0,4674.6,4766.2,5651.3,6591.5,7033.5,6900.5,7194.7,7684.8,7838.8,6560.3
4941,Забайкальский край,Болезни мочеполовой системы,18 лет и старше,3239.0,3522.3,3418.8,3521.9,3914.0,3756.3,3973.3,4121.5,4435.8,4818.5,3864.7,3420.3
